Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2024-07-03,Electronics,388.94903533950855,50.144999999999996,Premium,7491.588000000001,38,New
2024-07-04,Toys,365.96778965114953,50.894999999999996,Premium,10495.914,28,New
2024-07-05,Sports,386.0332562043659,27.150000000000002,Premium,9913.267,43,New
2024-07-06,Fashion,895.3904247109454,44.519999999999996,Regular,2110.6929999999998,24,New
2024-07-07,Toys,54.035162039990375,0.765,Occasional,2050.841,45,New
2024-07-08,Sports,997.5552435222864,47.7,Regular,3581.409,36,New
2024-07-09,Home Decor,551.5856800889928,68.49,Occasional,4777.032,32,New
2024-07-10,Home Decor,483.68540256404737,45.945,Premium,5386.823,22,New
2024-07-11,Home Decor,847.3156302499563,65.52,Occasional,8877.7,33,New
2024-07-12,Sports,452.5057056733957,54.300000000000004,Regular,859.482,14,New
2024-07-13,Fashion,1005.9225036666875,9.045,Premium,576.238,29,New
2024-07-14,Home Decor,919.9850419497261,67.67999999999999,Regular,5173.883,27,New
2024-07-15,Home Decor,391.4817116315606,4.9799999999999995,Premium,9102.496000000001,15,New
2024-07-16,Sports,327.02925714060586,40.05,Premium,2619.513,33,New
2024-07-17,Electronics,600.7568368832086,10.665000000000001,Occasional,8386.157000000001,37,New
2024-07-18,Sports,914.25092661661,0.885,Occasional,3473.9900000000002,36,New
2024-07-19,Home Decor,238.39541273823966,31.650000000000002,Premium,11533.925000000001,40,New
2024-07-20,Home Decor,677.3153317032211,22.125,Occasional,11657.529,25,New
2024-07-21,Toys,645.0811057212485,36.45,Occasional,3956.082,17,New
2024-07-22,Electronics,728.0321292637773,43.29,Occasional,3090.0220000000004,30,New
2024-07-23,Sports,149.95779562452205,3.285,Regular,5423.483,34,New
2024-07-24,Sports,743.8366032956901,9.225000000000001,Regular,3225.6380000000004,28,New
2024-07-25,Fashion,821.1821425792466,41.894999999999996,Occasional,8783.58,40,New
2024-07-26,Electronics,171.06953569258076,25.740000000000002,Premium,10761.452000000001,37,New
2024-07-27,Toys,293.60191750019663,54.69,Premium,8792.693,23,New
2024-07-28,Toys,1104.9896175214415,48.915,Premium,10739.391,34,New
2024-07-29,Fashion,213.70570612272928,63.42,Regular,5239.286,29,New
2024-07-30,Electronics,771.921327100183,51.92999999999999,Occasional,2141.802,33,New
2024-07-31,Fashion,476.00276797541966,32.25,Regular,9627.423,35,New
2024-08-01,Home Decor,230.84532591920737,50.474999999999994,Regular,4769.3099999999995,31,New
2024-08-02,Home Decor,932.2433510451224,20.655,Regular,8769.254,32,New
2024-08-03,Electronics,411.3490377064309,22.98,Occasional,3613.1940000000004,25,New
2024-08-04,Electronics,594.8194364442164,59.175000000000004,Premium,1175.421,36,New
2024-08-05,Toys,392.71094029009834,33.480000000000004,Premium,12904.528,20,New
2024-08-06,Home Decor,615.3801936696037,59.88,Regular,2140.3070000000002,31,New
2024-08-07,Toys,182.52681428851645,61.67999999999999,Occasional,12850.981000000002,27,New
2024-08-08,Sports,392.5097445943747,64.32000000000001,Regular,12707.591,23,New
2024-08-09,Electronics,900.1344176151653,68.745,Premium,10346.44,27,New
2024-08-10,Fashion,280.6877558681383,32.325,Occasional,8616.777,26,New
2024-08-11,Home Decor,696.7987061269565,23.91,Premium,7566.377,24,New
2024-08-12,Electronics,356.3225756002601,43.665,Premium,11276.733,30,New
2024-08-13,Toys,755.7567107299063,27.839999999999996,Regular,3855.085,39,New
2024-08-14,Electronics,139.5074255444737,45.075,Premium,6149.052000000001,35,New
2024-08-15,Fashion,1153.287990585359,52.92,Regular,8101.548000000001,34,New
2024-08-16,Electronics,461.1324948976763,51.63,Regular,5422.027,33,New
2024-08-17,Home Decor,233.25693455734424,28.095,Premium,5631.756,33,New
2024-08-18,Home Decor,89.72342709167538,12.51,Regular,4380.7660000000005,30,New
2024-08-19,Electronics,196.42033632812496,32.295,Regular,7391.657000000001,29,New
2024-08-20,Toys,587.6171246022939,10.695,Regular,11076.897,30,New
2024-08-21,Home Decor,356.0201714033492,66.75,Regular,2723.6690000000003,38,New
2024-08-22,Toys,937.5977807246404,25.935,Premium,12156.157,25,New
2024-08-23,Electronics,415.8111252389901,11.58,Regular,8998.561000000002,38,New
2024-08-24,Toys,290.9314156980476,1.905,Occasional,10725.52,50,New
2024-08-25,Fashion,659.2986359083261,48.435,Regular,7288.177000000001,15,New
2024-08-26,Home Decor,745.1008212552434,47.775000000000006,Occasional,10162.386,39,New
2024-08-27,Fashion,162.811989577174,25.545,Premium,338.494,29,New
2024-08-28,Sports,189.62237833950664,5.385,Premium,10662.561,32,New
2024-08-29,Home Decor,54.71172422178698,30.72,Regular,646.581,26,New
2024-08-30,Home Decor,676.676020713997,23.34,Occasional,11583.181999999999,42,New
2024-08-31,Sports,713.2434549366917,50.79,Premium,12896.559000000001,30,New
2024-09-01,Toys,536.4260980457094,45.435,Premium,3914.6510000000003,35,New
2024-09-02,Electronics,967.3518576477281,27.345,Occasional,2836.795,32,New
2024-09-03,Electronics,729.1973588687683,16.335,Regular,9980.230000000001,31,New
2024-09-04,Sports,651.8221762826452,74.1,Premium,3386.4480000000003,26,New
2024-09-05,Electronics,837.8564349273821,34.05,Occasional,11269.791,33,New
2024-09-06,Home Decor,222.69268769037777,51.614999999999995,Occasional,1453.582,29,New
2024-09-07,Fashion,113.39642035846403,10.545,Premium,1751.048,31,New
2024-09-08,Sports,292.09281562674107,36.42,Premium,12731.68,20,New
2024-09-09,Toys,64.97427929554877,2.07,Occasional,8802.313,23,New
2024-09-10,Electronics,489.18241910982096,37.905,Regular,11029.434000000001,39,New
2024-09-11,Sports,893.092358016046,72.30000000000001,Regular,4304.118,27,New
2024-09-12,Home Decor,46.70463531088974,28.815,Regular,8836.347,38,New
2024-09-13,Toys,125.08554945123265,2.925,Premium,7777.887,39,New
2024-09-14,Fashion,547.5785057510212,2.325,Occasional,7892.547,32,New
2024-09-15,Toys,1030.8892324744097,29.099999999999998,Occasional,8914.191,40,New
2024-09-16,Electronics,383.5247510517566,12.0,Occasional,7534.878000000001,45,New
2024-09-17,Electronics,534.279372556433,1.755,Premium,5652.036000000001,49,New
2024-09-18,Fashion,48.392598936407545,56.715,Regular,3681.119,28,New
2024-09-19,Fashion,147.22576819664988,34.394999999999996,Occasional,10021.648000000001,39,New
2024-09-20,Sports,1175.842192333643,21.69,Premium,3042.13,46,New
2024-09-21,Sports,1155.9232021427492,67.5,Regular,9040.603000000001,24,New
2024-09-22,Sports,16.77407585526315,8.715,Regular,3132.9869999999996,22,New
2024-09-23,Home Decor,984.8716922827068,71.69999999999999,Premium,8178.001000000001,19,New
2024-09-24,Fashion,655.7380806617246,23.549999999999997,Regular,9744.891,45,New
2024-09-25,Electronics,987.859686402599,66.63,Regular,2944.851,27,New
2024-09-26,Fashion,414.41280154490886,45.224999999999994,Premium,901.4720000000001,31,New
2024-09-27,Fashion,483.5041050952644,62.010000000000005,Premium,1815.6320000000003,28,New
2024-09-28,Sports,461.06815443400546,73.80000000000001,Regular,7929.1810000000005,39,New
2024-09-29,Toys,803.6060640583772,21.63,Regular,11062.376,34,New
2024-09-30,Home Decor,165.97070431216625,72.09,Regular,709.1110000000001,27,New
2024-10-01,Sports,46.29677814800692,29.205,Regular,9578.53,25,New
2024-10-02,Toys,340.34640496694493,28.92,Occasional,4522.765,46,New
2024-10-03,Fashion,697.1947012516646,25.53,Occasional,6288.659000000001,64,New
2024-10-04,Electronics,231.77248019112895,40.605000000000004,Premium,12084.422999999999,30,New
2024-10-05,Home Decor,719.5194173964279,11.565,Occasional,4402.476000000001,31,New
2024-10-06,Home Decor,968.5093221059349,41.535000000000004,Occasional,6118.892000000001,38,New
2024-10-07,Electronics,96.63839870814341,40.635,Occasional,306.098,34,New
2024-10-08,Sports,761.2552386829733,57.150000000000006,Occasional,1180.179,30,New
2024-10-09,Fashion,417.26320572958906,62.519999999999996,Premium,3458.078,23,New
2024-10-10,Electronics,933.2092421654612,33.03,Premium,488.46200000000005,25,New
2024-10-11,Home Decor,205.15070085108243,22.68,Premium,8255.806,33,New
2024-10-12,Toys,817.630213434508,19.455000000000002,Regular,5617.742,21,New
2024-10-13,Fashion,926.7473140803091,14.595,Regular,7184.6320000000005,16,New
2024-10-14,Toys,1095.3270689424164,4.32,Regular,2377.713,29,New
2024-10-15,Fashion,778.8131713386964,25.68,Regular,3938.6490000000003,29,New
2024-10-16,Electronics,548.2183719165612,20.265,Occasional,8673.418,27,New
2024-10-17,Fashion,570.3911576994816,72.48,Occasional,12553.45,37,New
2024-10-18,Fashion,1004.257713161577,41.835,Premium,778.869,34,New
2024-10-19,Toys,589.2270545285008,26.04,Regular,11589.24,36,New
2024-10-20,Electronics,40.16545950650984,43.53,Premium,7554.456,17,New
2024-10-21,Home Decor,1095.4604555103342,10.44,Occasional,7387.64,42,New
2024-10-22,Sports,813.5126666097756,33.3,Occasional,6568.588000000001,38,New
2024-10-23,Fashion,664.1122882158472,46.964999999999996,Occasional,1023.1,50,New
2024-10-24,Fashion,227.97262230728415,36.660000000000004,Regular,1286.714,39,New
2024-10-25,Toys,673.3426325837418,30.134999999999998,Occasional,7863.739,28,New
2024-10-26,Home Decor,396.6358470852506,74.535,Premium,4518.137,28,New
2024-10-27,Electronics,621.5590576881904,66.03,Regular,11935.235,26,New
2024-10-28,Fashion,113.45030124291505,46.755,Premium,5362.825,42,New
2024-10-29,Electronics,673.5847489331895,42.705,Regular,1974.037,35,New
2024-10-30,Toys,1136.190041759953,46.545,Occasional,9328.436000000002,29,New
2024-10-31,Fashion,62.788386710300976,15.105,Premium,3905.46,30,New
2024-11-01,Electronics,965.1313391930527,29.64,Premium,6892.808,22,New
2024-11-02,Home Decor,426.8234588768208,2.955,Occasional,9111.102,29,New
2024-11-03,Home Decor,974.6689064222468,35.67,Occasional,11716.393000000002,33,New
2024-11-04,Electronics,880.8674697916546,40.724999999999994,Occasional,10325.497,34,New
2024-11-05,Fashion,573.670827913332,17.085,Occasional,8834.761,32,New
2024-11-06,Electronics,769.7594741352901,72.30000000000001,Occasional,8876.881,51,New
2024-11-07,Home Decor,996.7413028710134,68.205,Occasional,12304.045,27,New
2024-11-08,Home Decor,421.08561092106,54.165,Regular,3937.258,32,New
2024-11-09,Electronics,387.9201105700789,40.005,Regular,144.31300000000002,28,New
2024-11-10,Fashion,740.1148794490339,65.25,Premium,3630.055,32,New
2024-11-11,Toys,954.0730932180319,9.795,Regular,2934.256,44,New
2024-11-12,Home Decor,769.8011265016529,59.295,Occasional,8647.808,48,New
2024-11-13,Fashion,841.0971366214857,9.36,Premium,8285.862,37,New
2024-11-14,Toys,414.99730748267297,59.565,Premium,7767.851000000001,34,New
2024-11-15,Electronics,840.2447707063092,20.685,Premium,339.053,42,New
2024-11-16,Home Decor,131.20981381078153,65.775,Regular,9509.369999999999,37,New
2024-11-17,Fashion,622.8439832110406,70.80000000000001,Regular,4293.835,24,New
2024-11-18,Electronics,18.0037478940286,11.16,Regular,8689.265000000001,20,New
2024-11-19,Toys,319.99491640343166,34.695,Regular,7293.169000000001,31,New
2024-11-20,Toys,352.440352026586,73.57499999999999,Occasional,4540.952,29,New
2024-11-21,Sports,429.3948972693635,36.255,Premium,1862.003,37,New
2024-11-22,Electronics,714.8669705986441,64.77,Regular,1345.175,24,New
2024-11-23,Electronics,451.98175535796145,44.160000000000004,Regular,10831.639000000001,18,New
2024-11-24,Electronics,478.78497078709796,28.155,Occasional,11949.782,40,New
2024-11-25,Electronics,222.18507763644484,21.435,Regular,8492.77,24,New
2024-11-26,Fashion,359.75540080536945,15.24,Regular,1461.2,36,New
2024-11-27,Fashion,227.1139413959416,57.135000000000005,Regular,5304.091,34,New
2024-11-28,Toys,97.09540951298476,28.994999999999997,Premium,9511.45,23,New
2024-11-29,Home Decor,621.1897420233907,38.339999999999996,Premium,10166.298999999999,22,New
2024-11-30,Toys,632.8469553383571,36.93,Regular,1651.4679999999998,41,New
2024-12-01,Sports,580.7375845656388,43.29,Premium,130.39000000000001,26,New
2024-12-02,Toys,544.2157928610402,64.92,Occasional,9295.208,24,New
2024-12-03,Electronics,437.2484269732959,73.56,Premium,4719.39,35,New
2024-12-04,Toys,836.8493592746025,30.57,Occasional,3405.181,25,New
2024-12-05,Toys,512.0395810131713,62.07000000000001,Occasional,295.98400000000004,38,New
2024-12-06,Home Decor,522.3347178760969,57.345,Premium,7083.648,42,New
2024-12-07,Home Decor,36.06048043631795,43.019999999999996,Premium,11084.306999999999,35,New
2024-12-08,Electronics,319.85669655491074,71.69999999999999,Premium,12454.715,17,New
2024-12-09,Fashion,418.21077006632765,15.03,Occasional,7411.144,44,New
2024-12-10,Fashion,429.130714279825,8.19,Occasional,6751.121,48,New
2024-12-11,Toys,666.7910496752993,64.05000000000001,Premium,1224.6779999999999,18,New
2024-12-12,Sports,614.3877586334588,32.94,Premium,7193.992,34,New
2024-12-13,Electronics,709.8453800625517,63.525000000000006,Occasional,5020.327,26,New
2024-12-14,Toys,876.6523023529614,66.975,Premium,7943.832,24,New
2024-12-15,Toys,958.310476448067,4.68,Occasional,5132.907,30,New
2024-12-16,Fashion,847.1003775546461,66.255,Regular,3222.648,51,New
2024-12-17,Toys,1139.8786131401225,33.63,Regular,1352.208,29,New
2024-12-18,Home Decor,27.340889176074683,38.28,Occasional,4182.997,33,New
2024-12-19,Toys,187.11744176057243,46.995,Regular,1373.814,26,New
2024-12-20,Sports,19.41343182785718,69.48,Occasional,2406.664,20,New
2024-12-21,Toys,678.0397027918242,1.44,Occasional,12837.019,49,New
2024-12-22,Electronics,817.1320446247518,35.76,Regular,5845.619000000001,40,New
2024-12-23,Toys,262.9563891774055,51.585,Occasional,6975.189,12,New
2024-12-24,Home Decor,1008.7276640320539,54.21,Premium,11373.466,30,New
2024-12-25,Home Decor,76.39929350544978,51.94500000000001,Premium,12942.969,22,New
2024-12-26,Toys,994.4789786565411,10.08,Occasional,7629.531,47,New
2024-12-27,Sports,392.2062745235257,22.455000000000002,Regular,10586.537,33,New
2024-12-28,Sports,101.39405029312206,26.910000000000004,Occasional,4337.736,44,New
2024-12-29,Home Decor,484.4115030157649,60.33,Regular,4064.931,19,New
2024-12-30,Toys,264.90994157536073,20.91,Premium,5312.801,19,New
2024-12-31,Toys,298.4495927214052,15.809999999999999,Premium,8785.166,44,New
2025-01-01,Toys,370.5851670812173,71.80499999999999,Occasional,8909.81,43,New
2025-01-02,Fashion,770.6962604447444,0.66,Premium,4187.131,28,New
2025-01-03,Fashion,510.4766880015956,74.83500000000001,Premium,1844.414,16,New
2025-01-04,Home Decor,326.4034029377203,50.760000000000005,Regular,8268.936000000002,19,New
2025-01-05,Home Decor,651.1221817707107,62.13,Occasional,1781.5590000000002,30,New
2025-01-06,Electronics,695.2103857264445,22.095,Regular,7575.204,41,New
2025-01-07,Sports,320.19444028373925,1.08,Occasional,9054.344000000001,26,New
2025-01-08,Toys,427.624492321444,55.335,Occasional,9146.865,32,New
2025-01-09,Electronics,152.2261489046451,62.565,Regular,9827.181,35,New
2025-01-10,Electronics,176.76903255172692,55.53,Premium,11363.703,29,New
2025-01-11,Electronics,705.7470488621635,10.709999999999999,Occasional,6564.467000000001,32,New
2025-01-12,Electronics,185.5130922274401,56.505,Occasional,9528.311000000002,27,New
2025-01-13,Electronics,518.8684072108963,57.675000000000004,Regular,8098.753000000001,27,New
2025-01-14,Electronics,802.5287214004394,49.394999999999996,Regular,2532.062,27,New
2025-01-15,Home Decor,130.62530620387705,57.465,Regular,460.629,38,New
2025-01-16,Electronics,578.0284088904828,63.449999999999996,Regular,3792.0480000000002,15,New
2025-01-17,Electronics,271.3500082108414,46.019999999999996,Regular,5831.839,23,New
2025-01-18,Electronics,880.6183187609147,6.645,Occasional,8072.155000000001,36,New
2025-01-19,Sports,482.05622479549555,36.57,Premium,11068.980000000001,45,New
2025-01-20,Sports,806.4579845004844,5.82,Premium,2655.679,28,New
2025-01-21,Toys,530.6820831416412,30.57,Regular,1745.8220000000001,16,New
2025-01-22,Fashion,62.109904550630425,30.54,Regular,12529.985,23,New
2025-01-23,Home Decor,654.8906884745962,4.949999999999999,Regular,1520.5320000000002,34,New
2025-01-24,Electronics,1075.1694174233505,26.160000000000004,Occasional,6288.178000000001,39,New
2025-01-25,Toys,674.258238104339,8.325,Regular,7666.204,30,New
2025-01-26,Fashion,840.1534947380335,60.614999999999995,Regular,7097.4929999999995,19,New
2025-01-27,Home Decor,1010.0293038292754,71.07000000000001,Premium,1237.236,36,New
2025-01-28,Toys,266.1080720485668,5.43,Premium,863.9410000000001,45,New
2025-01-29,Electronics,228.03442960944022,71.64,Regular,1487.577,38,New
2025-01-30,Toys,639.2379995030454,39.195,Premium,7666.516,34,New
2025-01-31,Electronics,401.96361679312076,22.47,Premium,7135.713000000001,32,New
2025-02-01,Electronics,935.7354731372022,5.76,Regular,3138.2390000000005,34,New
2025-02-02,Electronics,965.8083836495935,37.545,Occasional,8338.148000000001,30,New
2025-02-03,Home Decor,374.5038135606021,59.595,Occasional,10684.271,37,New
2025-02-04,Home Decor,288.10106467859543,53.025000000000006,Regular,665.119,30,New
2025-02-05,Fashion,726.5278523094582,3.7649999999999997,Regular,6540.937,28,New
2025-02-06,Toys,269.6652263536617,5.475,Regular,9001.421,33,New
2025-02-07,Fashion,828.2670123743524,30.21,Premium,3377.257,33,New
2025-02-08,Home Decor,397.7558750552022,22.14,Regular,4091.009,40,New
2025-02-09,Fashion,672.3256727972025,17.43,Premium,8027.526000000001,20,New
2025-02-10,Fashion,105.56981155517624,21.075000000000003,Occasional,11686.428,17,New
2025-02-11,Home Decor,688.2324907774039,60.255,Regular,10553.725,24,New
2025-02-12,Electronics,487.1697452579034,69.69,Occasional,7634.887,32,New
2025-02-13,Toys,663.5308731414093,30.39,Regular,9527.960000000001,31,New
2025-02-14,Home Decor,166.4871277398436,67.965,Regular,4825.262,26,New
2025-02-15,Fashion,799.7820870008065,24.105,Premium,8379.228000000001,30,New
2025-02-16,Fashion,979.208928784731,35.730000000000004,Regular,6129.76,33,New
2025-02-17,Home Decor,210.09164910701665,16.950000000000003,Occasional,2574.4809999999998,22,New
2025-02-18,Sports,94.74500393598166,48.03,Occasional,9161.373,35,New
2025-02-19,Toys,31.065160680569008,73.42500000000001,Premium,7291.7,33,New
2025-02-20,Electronics,667.0444129060191,45.255,Occasional,4745.455,34,New
2025-02-21,Electronics,571.6423104244327,26.835,Occasional,11858.938,41,New
2025-02-22,Sports,658.7856200630317,48.585,Premium,399.425,28,New
2025-02-23,Toys,216.71296029627973,9.225000000000001,Premium,4193.995,27,New
2025-02-24,Sports,411.0970954561978,66.645,Occasional,862.0690000000001,25,New
2025-02-25,Electronics,637.2978990445368,37.724999999999994,Premium,9995.206,43,New
2025-02-26,Electronics,585.5285862331302,33.705,Regular,9166.118,25,New
2025-02-27,Home Decor,1169.2779698224954,43.935,Occasional,4394.507,20,New
2025-02-28,Electronics,157.11648188670267,46.86,Premium,8825.778,30,New
2025-03-01,Sports,681.7343688722209,5.385,Premium,5225.714000000001,25,New
2025-03-02,Electronics,485.9384108350465,51.19500000000001,Regular,9862.983,35,New
2025-03-03,Sports,498.5952228535268,18.15,Occasional,5975.3460000000005,15,New
2025-03-04,Fashion,652.1154121354198,53.550000000000004,Premium,5436.041,30,New
2025-03-05,Home Decor,710.6353478705647,61.69500000000001,Regular,12159.979000000001,43,New
2025-03-06,Sports,919.1314730002221,60.300000000000004,Occasional,3358.81,35,New
2025-03-07,Electronics,125.86272103211303,41.445,Occasional,1680.159,30,New
2025-03-08,Fashion,130.93384852849965,39.015,Occasional,7653.074,22,New
2025-03-09,Toys,866.1773243202167,10.709999999999999,Premium,12605.177000000001,33,New
2025-03-10,Home Decor,526.8832238837722,58.155,Occasional,4992.793000000001,33,New
2025-03-11,Fashion,316.02784324176116,20.355,Occasional,928.408,24,New
2025-03-12,Toys,83.487771802723,37.245,Regular,4496.856,22,New
2025-03-13,Sports,99.27749674969253,21.315,Premium,6641.336,32,New
2025-03-14,Sports,817.9295041488059,10.035,Occasional,2213.952,31,New
2025-03-15,Home Decor,195.32314830304483,47.22,Premium,8599.773000000001,39,New
2025-03-16,Sports,353.9213789104013,4.08,Regular,12971.036,36,New
2025-03-17,Home Decor,231.34726229999993,56.144999999999996,Premium,5943.886,28,New
2025-03-18,Electronics,409.90015301006196,23.82,Premium,4695.353,36,New
2025-03-19,Home Decor,85.06826208731495,0.015,Regular,5287.061,36,New
2025-03-20,Toys,495.4054447729345,38.339999999999996,Premium,1611.9350000000002,34,New
2025-03-21,Home Decor,88.57489587536311,3.51,Premium,11497.733,42,New
2025-03-22,Fashion,873.7006528723342,20.715,Regular,5468.801,19,New
2025-03-23,Home Decor,265.94413248887156,53.025000000000006,Regular,5114.226000000001,26,New
2025-03-24,Sports,532.9838907411796,4.695,Regular,8620.209,26,New
2025-03-25,Electronics,885.5939416959085,62.955,Regular,5818.969,47,New
2025-03-26,Toys,617.05722681825,0.28500000000000003,Premium,8472.763,36,New
2025-03-27,Electronics,602.9388511695577,18.509999999999998,Occasional,920.8160000000001,36,New
2025-03-28,Home Decor,386.62981526464534,55.574999999999996,Regular,10602.618,42,New
2025-03-29,Fashion,340.79277475864006,23.715,Regular,12234.287,32,New
2025-03-30,Sports,746.1006283552472,7.635,Regular,8479.614,37,New
2025-03-31,Home Decor,921.0045552897682,27.015,Premium,12415.260000000002,29,New
2025-04-01,Toys,727.3066996539023,20.28,Premium,2078.934,29,New
2025-04-02,Electronics,659.4610946284832,63.21,Occasional,6274.3460000000005,28,New
2025-04-03,Sports,692.2260565280164,23.505,Occasional,7875.2570000000005,35,New
2025-04-04,Home Decor,561.1658851372534,59.175000000000004,Occasional,7616.947,32,New
2025-04-05,Fashion,66.21427263629812,66.885,Premium,5296.811,36,New
2025-04-06,Toys,640.5503807882947,32.535000000000004,Regular,4481.152,20,New
2025-04-07,Home Decor,1077.5479213875274,68.25,Premium,1762.228,35,New
2025-04-08,Toys,216.97633185523688,28.305,Regular,5171.725,32,New
2025-04-09,Electronics,749.6712043890343,72.30000000000001,Regular,2223.442,25,New
2025-04-10,Home Decor,191.98047293618288,6.6899999999999995,Premium,9581.286,24,New
2025-04-11,Toys,543.1344676460919,51.525000000000006,Regular,2817.659,28,New
2025-04-12,Toys,114.37814427895384,37.035000000000004,Occasional,883.74,21,New
2025-04-13,Fashion,437.0823558901539,29.07,Premium,7238.946,32,New
2025-04-14,Sports,874.0119289202644,47.46,Premium,7790.601000000001,34,New
2025-04-15,Electronics,319.1211758530052,52.785,Occasional,11351.522,26,New
2025-04-16,Sports,632.334038672797,0.33,Occasional,7555.756,24,New
2025-04-17,Fashion,882.6188589918761,12.524999999999999,Regular,4576.338000000001,23,New
2025-04-18,Home Decor,914.0334748036165,53.474999999999994,Regular,10464.766,31,New
2025-04-19,Toys,246.01062408765634,49.980000000000004,Occasional,7083.388000000001,23,New
2025-04-20,Fashion,394.6988367898929,72.44999999999999,Regular,1150.3310000000001,41,New
2025-04-21,Toys,152.97558232442515,57.074999999999996,Occasional,7412.496,37,New
2025-04-22,Electronics,1106.6442506697206,71.31,Premium,11816.194,45,New
2025-04-23,Home Decor,1026.1293068971538,52.69500000000001,Regular,5230.537,17,New
2025-04-24,Toys,561.5457895140313,22.35,Regular,3943.719,38,New
2025-04-25,Sports,910.7997858060626,7.904999999999999,Regular,1976.455,37,New
2025-04-26,Electronics,514.7490420289072,58.635000000000005,Regular,2079.103,34,New
2025-04-27,Electronics,721.5880645461846,48.315,Occasional,5699.772,30,New
2025-04-28,Toys,103.04025591579264,3.615,Premium,7796.398999999999,35,New
2025-04-29,Electronics,790.2018994576548,27.0,Premium,1167.517,25,New
2025-04-30,Sports,143.32254076839675,71.76,Occasional,12222.249,33,New
2025-05-01,Electronics,764.8290430631358,37.53,Occasional,9848.566,37,New
2025-05-02,Toys,809.3808930690902,32.46,Occasional,7679.854,22,New
2025-05-03,Electronics,792.1375858395651,34.32,Regular,10792.002000000002,31,New
2025-05-04,Toys,51.830385661491555,15.66,Regular,1162.005,34,New
2025-05-05,Home Decor,300.75892274234536,27.660000000000004,Regular,6266.91,33,New
2025-05-06,Toys,309.82071132280475,27.735,Premium,8239.296,36,New
2025-05-07,Sports,357.67429937626076,3.93,Premium,10794.758,33,New
2025-05-08,Toys,97.85952372060646,57.57000000000001,Premium,10213.255000000001,25,New
2025-05-09,Home Decor,1003.8895394926964,31.244999999999997,Occasional,3695.8869999999997,34,New
2025-05-10,Fashion,645.707600300917,61.665,Premium,12239.123,19,New
2025-05-11,Home Decor,314.31521049408286,63.78,Premium,1730.326,41,New
2025-05-12,Sports,444.4838552133427,15.899999999999999,Regular,11392.966,37,New
2025-05-13,Home Decor,528.4248632149774,49.30499999999999,Occasional,12626.003,21,New
2025-05-14,Sports,621.0790617632418,35.415,Premium,2409.966,36,New
2025-05-15,Home Decor,480.84343524454624,66.015,Occasional,9422.985,23,New
2025-05-16,Toys,1085.0982305592183,16.185,Occasional,648.479,32,New
2025-05-17,Fashion,486.8769996548757,50.835,Regular,5347.797,25,New
2025-05-18,Electronics,1090.5980040264217,45.585,Premium,6774.56,42,New
2025-05-19,Electronics,950.5911003862797,22.155,Occasional,7602.907000000001,30,New
2025-05-20,Sports,203.02339474675819,10.245000000000001,Premium,12175.514000000001,29,New
2025-05-21,Home Decor,990.3525269566363,48.87,Premium,8781.864,35,New
2025-05-22,Sports,121.6549100465263,55.394999999999996,Premium,6324.045,39,New
2025-05-23,Electronics,810.1922635011097,23.669999999999998,Premium,10550.514,22,New
2025-05-24,Home Decor,380.9170881730942,48.36,Premium,12363.351,28,New
2025-05-25,Fashion,935.4205135790284,29.64,Regular,413.985,30,New
2025-05-26,Home Decor,942.585248970125,53.489999999999995,Regular,12775.047999999999,30,New
2025-05-27,Home Decor,750.2579983660077,14.940000000000001,Regular,1238.5230000000001,27,New
2025-05-28,Toys,835.1573073903384,66.765,Regular,10611.159000000001,40,New
2025-05-29,Home Decor,362.1197537037494,21.555,Regular,3737.9030000000002,27,New
2025-05-30,Toys,107.91998485723673,27.585,Premium,1831.154,36,New
2025-05-31,Toys,431.53483110346303,4.35,Regular,5790.941,39,New
2025-06-01,Toys,215.94825559434554,8.370000000000001,Occasional,8417.721,20,New
2025-06-02,Home Decor,690.6313851859853,38.685,Occasional,5032.8460000000005,27,New
2025-06-03,Fashion,393.0588773112664,20.07,Occasional,832.2600000000001,21,New
2025-06-04,Toys,1147.891708048712,62.655,Occasional,7845.071,36,New
2025-06-05,Toys,719.2826748561628,1.095,Premium,11743.927000000001,36,New
2025-06-06,Sports,950.6496705728084,28.424999999999997,Regular,5061.979,25,New
2025-06-07,Sports,162.9434294405682,25.305,Occasional,2914.197,30,New
2025-06-08,Toys,878.8812467053787,1.455,Regular,5825.976000000001,27,New
2025-06-09,Electronics,1027.5817359074379,9.33,Premium,752.427,46,New
2025-06-10,Fashion,534.9845515192471,31.02,Regular,10689.679,30,New
2025-06-11,Fashion,723.6329003999027,36.96,Regular,10765.001,29,New
2025-06-12,Electronics,706.6423447719199,30.315,Regular,7697.56,25,New
2025-06-13,Toys,185.34959337176338,39.825,Premium,4674.436,41,New
2025-06-14,Fashion,521.2028027158384,44.64,Regular,10423.218,24,New
2025-06-15,Fashion,454.2811825072138,0.75,Regular,7268.82,31,New
2025-06-16,Sports,142.24745638164885,34.8,Premium,10759.749,36,New
2025-06-17,Home Decor,443.2908810926424,72.255,Premium,8256.872,30,New
2025-06-18,Home Decor,78.68299580314954,38.925,Regular,10225.293,30,New
2025-06-19,Home Decor,32.482362923571756,50.82000000000001,Occasional,7833.501000000001,34,New
2025-06-20,Fashion,152.68152149058807,23.384999999999998,Regular,5460.0,25,New
