Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2024-07-03,Toys,412.04683001274935,50.144999999999996,Regular,7491.588000000001,30,New
2024-07-04,Fashion,389.0773272074123,50.894999999999996,Regular,10495.914,25,New
2024-07-05,Electronics,449.48126924654775,27.150000000000002,Premium,9913.267,38,New
2024-07-06,Home Decor,1003.9623078069928,44.519999999999996,Premium,2110.6929999999998,23,New
2024-07-07,Toys,52.49531603771436,0.765,Premium,2050.841,40,New
2024-07-08,Fashion,1021.7090445169396,47.7,Premium,3581.409,38,New
2024-07-09,Sports,625.2110203658008,68.49,Occasional,4777.032,37,New
2024-07-10,Fashion,420.1421463640687,45.945,Occasional,5386.823,26,New
2024-07-11,Electronics,665.2862382105055,65.52,Premium,8877.7,34,New
2024-07-12,Sports,510.40045366639447,54.300000000000004,Regular,859.482,16,New
2024-07-13,Fashion,858.5368929000548,9.045,Premium,576.238,32,New
2024-07-14,Electronics,928.7315860138597,67.67999999999999,Regular,5173.883,26,New
2024-07-15,Fashion,385.9415303377564,4.9799999999999995,Occasional,9102.496000000001,13,New
2024-07-16,Home Decor,287.58132092426047,40.05,Regular,2619.513,34,New
2024-07-17,Home Decor,621.4393316165765,10.665000000000001,Regular,8386.157000000001,35,New
2024-07-18,Sports,885.3887357702216,0.885,Premium,3473.9900000000002,35,New
2024-07-19,Electronics,223.95473943509785,31.650000000000002,Regular,11533.925000000001,45,New
2024-07-20,Sports,745.429258314572,22.125,Regular,11657.529,32,New
2024-07-21,Electronics,577.8779506200325,36.45,Occasional,3956.082,16,New
2024-07-22,Home Decor,856.3474741213197,43.29,Premium,3090.0220000000004,23,New
2024-07-23,Electronics,150.7995947007885,3.285,Premium,5423.483,44,New
2024-07-24,Sports,793.9362360419701,9.225000000000001,Regular,3225.6380000000004,31,New
2024-07-25,Fashion,987.8824382507913,41.894999999999996,Regular,8783.58,33,New
2024-07-26,Sports,184.41159055126727,25.740000000000002,Regular,10761.452000000001,36,New
2024-07-27,Electronics,252.52114400131765,54.69,Regular,8792.693,28,New
2024-07-28,Home Decor,945.5952507159785,48.915,Premium,10739.391,32,New
2024-07-29,Toys,222.6982927689958,63.42,Occasional,5239.286,31,New
2024-07-30,Fashion,1022.7758935569777,51.92999999999999,Occasional,2141.802,29,New
2024-07-31,Fashion,548.0262596029687,32.25,Premium,9627.423,32,New
2024-08-01,Fashion,275.4804213502835,50.474999999999994,Occasional,4769.3099999999995,31,New
2024-08-02,Fashion,840.3642660438245,20.655,Premium,8769.254,33,New
2024-08-03,Electronics,415.48236706114653,22.98,Premium,3613.1940000000004,28,New
2024-08-04,Sports,511.5703553056328,59.175000000000004,Premium,1175.421,33,New
2024-08-05,Fashion,431.9328777728514,33.480000000000004,Occasional,12904.528,22,New
2024-08-06,Fashion,634.4282184173042,59.88,Premium,2140.3070000000002,29,New
2024-08-07,Fashion,203.99140164683686,61.67999999999999,Occasional,12850.981000000002,30,New
2024-08-08,Home Decor,442.48678598783516,64.32000000000001,Regular,12707.591,19,New
2024-08-09,Electronics,1038.1618803298443,68.745,Premium,10346.44,29,New
2024-08-10,Sports,252.16943522721743,32.325,Regular,8616.777,25,New
2024-08-11,Fashion,640.8975332709911,23.91,Occasional,7566.377,26,New
2024-08-12,Sports,373.0569566604125,43.665,Premium,11276.733,29,New
2024-08-13,Toys,899.6867817784371,27.839999999999996,Premium,3855.085,38,New
2024-08-14,Toys,158.9453965300287,45.075,Occasional,6149.052000000001,29,New
2024-08-15,Toys,932.2037256129901,52.92,Premium,8101.548000000001,39,New
2024-08-16,Fashion,519.9052037782319,51.63,Regular,5422.027,35,New
2024-08-17,Fashion,246.69735808751184,28.095,Regular,5631.756,31,New
2024-08-18,Fashion,87.55476757469675,12.51,Occasional,4380.7660000000005,34,New
2024-08-19,Sports,195.42020941454103,32.295,Occasional,7391.657000000001,32,New
2024-08-20,Electronics,623.4094826523867,10.695,Regular,11076.897,36,New
2024-08-21,Toys,388.8240133057854,66.75,Regular,2723.6690000000003,39,New
2024-08-22,Electronics,844.2349787570981,25.935,Occasional,12156.157,28,New
2024-08-23,Electronics,474.67139064737376,11.58,Occasional,8998.561000000002,29,New
2024-08-24,Electronics,254.73871901137366,1.905,Premium,10725.52,47,New
2024-08-25,Toys,583.0812094244039,48.435,Regular,7288.177000000001,18,New
2024-08-26,Electronics,654.9182593868999,47.775000000000006,Occasional,10162.386,49,New
2024-08-27,Electronics,158.20224636814214,25.545,Premium,338.494,33,New
2024-08-28,Toys,176.30855395579462,5.385,Regular,10662.561,31,New
2024-08-29,Toys,52.36301991409061,30.72,Premium,646.581,32,New
2024-08-30,Electronics,713.4434852718489,23.34,Occasional,11583.181999999999,52,New
2024-08-31,Toys,618.7215749682239,50.79,Occasional,12896.559000000001,32,New
2024-09-01,Fashion,463.25444648024995,45.435,Premium,3914.6510000000003,36,New
2024-09-02,Fashion,789.7421323612375,27.345,Regular,2836.795,29,New
2024-09-03,Sports,808.8740036828891,16.335,Regular,9980.230000000001,30,New
2024-09-04,Home Decor,689.6476858641585,74.1,Premium,3386.4480000000003,23,New
2024-09-05,Fashion,848.4181414795574,34.05,Premium,11269.791,33,New
2024-09-06,Fashion,227.22655541483476,51.614999999999995,Premium,1453.582,29,New
2024-09-07,Sports,124.67918863515304,10.545,Regular,1751.048,35,New
2024-09-08,Sports,250.23564693593886,36.42,Regular,12731.68,26,New
2024-09-09,Sports,79.25052938161998,2.07,Premium,8802.313,23,New
2024-09-10,Electronics,575.9366099530979,37.905,Premium,11029.434000000001,31,New
2024-09-11,Electronics,917.5278124155583,72.30000000000001,Premium,4304.118,28,New
2024-09-12,Electronics,51.41314231403552,28.815,Regular,8836.347,33,New
2024-09-13,Toys,144.85748289482524,2.925,Premium,7777.887,35,New
2024-09-14,Home Decor,482.6164905070983,2.325,Premium,7892.547,34,New
2024-09-15,Electronics,878.6258220752404,29.099999999999998,Occasional,8914.191,47,New
2024-09-16,Electronics,335.0859305123161,12.0,Regular,7534.878000000001,49,New
2024-09-17,Home Decor,464.4612212321956,1.755,Premium,5652.036000000001,40,New
2024-09-18,Electronics,60.28616253605385,56.715,Regular,3681.119,28,New
2024-09-19,Electronics,150.93779020441036,34.394999999999996,Occasional,10021.648000000001,42,New
2024-09-20,Fashion,969.0268739607911,21.69,Premium,3042.13,56,New
2024-09-21,Fashion,962.0942603993357,67.5,Occasional,9040.603000000001,28,New
2024-09-22,Fashion,15.068463579876893,8.715,Regular,3132.9869999999996,21,New
2024-09-23,Electronics,1083.597773639774,71.69999999999999,Premium,8178.001000000001,20,New
2024-09-24,Electronics,640.2508072623742,23.549999999999997,Premium,9744.891,44,New
2024-09-25,Toys,844.7056897325976,66.63,Premium,2944.851,29,New
2024-09-26,Fashion,480.37910451288917,45.224999999999994,Occasional,901.4720000000001,38,New
2024-09-27,Home Decor,512.4017725849161,62.010000000000005,Regular,1815.6320000000003,33,New
2024-09-28,Fashion,469.37992472621,73.80000000000001,Occasional,7929.1810000000005,37,New
2024-09-29,Sports,690.7051285283227,21.63,Occasional,11062.376,33,New
2024-09-30,Toys,164.45744238765582,72.09,Premium,709.1110000000001,29,New
2024-10-01,Sports,36.98766744829628,29.205,Premium,9578.53,28,New
2024-10-02,Electronics,298.52074241171533,28.92,Premium,4522.765,43,New
2024-10-03,Electronics,690.2223932882357,25.53,Regular,6288.659000000001,66,New
2024-10-04,Home Decor,206.9747579159124,40.605000000000004,Regular,12084.422999999999,25,New
2024-10-05,Electronics,645.7705483716092,11.565,Occasional,4402.476000000001,28,New
2024-10-06,Home Decor,1139.63699564955,41.535000000000004,Occasional,6118.892000000001,43,New
2024-10-07,Sports,111.70091794263017,40.635,Regular,306.098,34,New
2024-10-08,Toys,737.6401556155212,57.150000000000006,Regular,1180.179,27,New
2024-10-09,Toys,514.4971263911523,62.519999999999996,Premium,3458.078,24,New
2024-10-10,Electronics,946.5412249137089,33.03,Occasional,488.46200000000005,25,New
2024-10-11,Sports,169.38669961332135,22.68,Regular,8255.806,30,New
2024-10-12,Fashion,725.7756496426791,19.455000000000002,Premium,5617.742,20,New
2024-10-13,Electronics,922.7438662853772,14.595,Occasional,7184.6320000000005,16,New
2024-10-14,Electronics,1071.8611511050226,4.32,Occasional,2377.713,31,New
2024-10-15,Home Decor,630.7227474346051,25.68,Regular,3938.6490000000003,28,New
2024-10-16,Sports,527.0981529605424,20.265,Regular,8673.418,33,New
2024-10-17,Fashion,628.4435994971916,72.48,Premium,12553.45,39,New
2024-10-18,Sports,944.1212929901409,41.835,Premium,778.869,33,New
2024-10-19,Electronics,621.9171696463613,26.04,Premium,11589.24,37,New
2024-10-20,Fashion,36.830878801840775,43.53,Premium,7554.456,19,New
2024-10-21,Toys,840.7160552426841,10.44,Regular,7387.64,36,New
2024-10-22,Fashion,754.777969965832,33.3,Occasional,6568.588000000001,35,New
2024-10-23,Sports,613.4664281226821,46.964999999999996,Premium,1023.1,49,New
2024-10-24,Toys,267.2564645302824,36.660000000000004,Occasional,1286.714,42,New
2024-10-25,Home Decor,653.2260733185224,30.134999999999998,Regular,7863.739,27,New
2024-10-26,Electronics,441.5047694605857,74.535,Regular,4518.137,28,New
2024-10-27,Fashion,750.1291134982981,66.03,Regular,11935.235,32,New
2024-10-28,Toys,109.86340729620461,46.755,Premium,5362.825,35,New
2024-10-29,Home Decor,784.5674686961959,42.705,Regular,1974.037,37,New
2024-10-30,Home Decor,1178.0804100662347,46.545,Regular,9328.436000000002,23,New
2024-10-31,Toys,66.74694532145836,15.105,Premium,3905.46,32,New
2024-11-01,Toys,1143.2821376185414,29.64,Regular,6892.808,23,New
2024-11-02,Home Decor,479.71671883151345,2.955,Premium,9111.102,28,New
2024-11-03,Fashion,814.8395142194721,35.67,Premium,11716.393000000002,27,New
2024-11-04,Electronics,904.7638835572253,40.724999999999994,Occasional,10325.497,34,New
2024-11-05,Fashion,618.745278462923,17.085,Occasional,8834.761,32,New
2024-11-06,Home Decor,791.6905160757692,72.30000000000001,Occasional,8876.881,49,New
2024-11-07,Electronics,1020.9419207129421,68.205,Regular,12304.045,24,New
2024-11-08,Home Decor,469.11875669845057,54.165,Occasional,3937.258,31,New
2024-11-09,Fashion,353.5951234005964,40.005,Regular,144.31300000000002,28,New
2024-11-10,Home Decor,645.0494334183853,65.25,Premium,3630.055,39,New
2024-11-11,Toys,739.1319476799927,9.795,Regular,2934.256,46,New
2024-11-12,Toys,870.0779829717986,59.295,Occasional,8647.808,43,New
2024-11-13,Sports,889.4019662260799,9.36,Occasional,8285.862,36,New
2024-11-14,Sports,428.8963705105273,59.565,Regular,7767.851000000001,42,New
2024-11-15,Sports,821.4480930793235,20.685,Occasional,339.053,40,New
2024-11-16,Toys,141.81102982407603,65.775,Regular,9509.369999999999,32,New
2024-11-17,Toys,640.5214449672683,70.80000000000001,Occasional,4293.835,22,New
2024-11-18,Fashion,15.671336239747292,11.16,Occasional,8689.265000000001,21,New
2024-11-19,Home Decor,328.1807506018753,34.695,Occasional,7293.169000000001,29,New
2024-11-20,Sports,404.94299705340586,73.57499999999999,Occasional,4540.952,28,New
2024-11-21,Sports,440.9998517809583,36.255,Occasional,1862.003,35,New
2024-11-22,Home Decor,755.5214539835064,64.77,Premium,1345.175,24,New
2024-11-23,Fashion,459.9155188227523,44.160000000000004,Regular,10831.639000000001,15,New
2024-11-24,Home Decor,435.8678265139474,28.155,Regular,11949.782,42,New
2024-11-25,Toys,264.3101980868289,21.435,Regular,8492.77,27,New
2024-11-26,Electronics,425.8650525208023,15.24,Premium,1461.2,36,New
2024-11-27,Home Decor,255.75963484860839,57.135000000000005,Regular,5304.091,35,New
2024-11-28,Electronics,77.61126520420741,28.994999999999997,Occasional,9511.45,23,New
2024-11-29,Home Decor,614.0980041741284,38.339999999999996,Premium,10166.298999999999,19,New
2024-11-30,Home Decor,652.1402081979918,36.93,Premium,1651.4679999999998,39,New
2024-12-01,Electronics,585.8581552869618,43.29,Regular,130.39000000000001,33,New
2024-12-02,Sports,479.880458495439,64.92,Occasional,9295.208,27,New
2024-12-03,Home Decor,451.23974492785777,73.56,Regular,4719.39,37,New
2024-12-04,Toys,812.1677730298878,30.57,Regular,3405.181,31,New
2024-12-05,Toys,606.1359085588758,62.07000000000001,Premium,295.98400000000004,36,New
2024-12-06,Sports,491.1140032095932,57.345,Premium,7083.648,37,New
2024-12-07,Sports,42.25616361103764,43.019999999999996,Premium,11084.306999999999,31,New
2024-12-08,Electronics,347.87746975462073,71.69999999999999,Premium,12454.715,18,New
2024-12-09,Fashion,369.3382691017954,15.03,Regular,7411.144,35,New
2024-12-10,Home Decor,412.043570274477,8.19,Regular,6751.121,38,New
2024-12-11,Home Decor,613.0111098361782,64.05000000000001,Premium,1224.6779999999999,18,New
2024-12-12,Home Decor,487.7377893774245,32.94,Premium,7193.992,36,New
2024-12-13,Toys,642.694432588529,63.525000000000006,Regular,5020.327,24,New
2024-12-14,Toys,901.0050020922788,66.975,Premium,7943.832,20,New
2024-12-15,Home Decor,907.656988078842,4.68,Premium,5132.907,34,New
2024-12-16,Home Decor,696.321740029464,66.255,Occasional,3222.648,47,New
2024-12-17,Sports,1068.1038550166227,33.63,Regular,1352.208,26,New
2024-12-18,Fashion,30.885000160006946,38.28,Regular,4182.997,26,New
2024-12-19,Fashion,186.20102633634062,46.995,Regular,1373.814,24,New
2024-12-20,Sports,19.48494249287372,69.48,Regular,2406.664,18,New
2024-12-21,Fashion,664.0977738593244,1.44,Premium,12837.019,47,New
2024-12-22,Toys,809.4343878121607,35.76,Premium,5845.619000000001,31,New
2024-12-23,Home Decor,265.6853847229653,51.585,Regular,6975.189,14,New
2024-12-24,Sports,883.0435239714005,54.21,Occasional,11373.466,29,New
2024-12-25,Electronics,76.96125301200067,51.94500000000001,Premium,12942.969,22,New
2024-12-26,Electronics,1068.3626208694143,10.08,Regular,7629.531,38,New
2024-12-27,Home Decor,410.9661421821401,22.455000000000002,Occasional,10586.537,29,New
2024-12-28,Home Decor,113.1635766423211,26.910000000000004,Regular,4337.736,52,New
2024-12-29,Toys,497.25880383259954,60.33,Regular,4064.931,18,New
2024-12-30,Toys,309.777974356468,20.91,Regular,5312.801,22,New
2024-12-31,Sports,332.88109219831153,15.809999999999999,Regular,8785.166,36,New
2025-01-01,Fashion,305.0410393926976,71.80499999999999,Premium,8909.81,51,New
2025-01-02,Sports,874.6440276867717,0.66,Occasional,4187.131,28,New
2025-01-03,Home Decor,509.59106660116817,74.83500000000001,Regular,1844.414,17,New
2025-01-04,Home Decor,371.61009002638883,50.760000000000005,Premium,8268.936000000002,21,New
2025-01-05,Toys,735.6884969657139,62.13,Occasional,1781.5590000000002,26,New
2025-01-06,Electronics,780.9797810670277,22.095,Premium,7575.204,36,New
2025-01-07,Home Decor,313.80756037499316,1.08,Premium,9054.344000000001,29,New
2025-01-08,Electronics,469.75287724386124,55.335,Occasional,9146.865,33,New
2025-01-09,Fashion,120.45544673095306,62.565,Regular,9827.181,29,New
2025-01-10,Toys,172.27147481060584,55.53,Occasional,11363.703,26,New
2025-01-11,Electronics,703.6119405914985,10.709999999999999,Regular,6564.467000000001,31,New
2025-01-12,Electronics,186.56297837806494,56.505,Occasional,9528.311000000002,28,New
2025-01-13,Electronics,552.4984971195137,57.675000000000004,Premium,8098.753000000001,27,New
2025-01-14,Electronics,793.9173304792303,49.394999999999996,Premium,2532.062,29,New
2025-01-15,Home Decor,115.79414349487645,57.465,Premium,460.629,35,New
2025-01-16,Fashion,625.973938118276,63.449999999999996,Occasional,3792.0480000000002,16,New
2025-01-17,Sports,294.1540883034449,46.019999999999996,Regular,5831.839,23,New
2025-01-18,Toys,969.055010472688,6.645,Occasional,8072.155000000001,36,New
2025-01-19,Home Decor,562.3047200167911,36.57,Regular,11068.980000000001,49,New
2025-01-20,Toys,733.233159871554,5.82,Occasional,2655.679,23,New
2025-01-21,Toys,532.7492608394618,30.57,Premium,1745.8220000000001,14,New
2025-01-22,Toys,59.910521538843554,30.54,Occasional,12529.985,24,New
2025-01-23,Toys,644.2816531139365,4.949999999999999,Premium,1520.5320000000002,34,New
2025-01-24,Toys,1131.4688810070302,26.160000000000004,Premium,6288.178000000001,33,New
2025-01-25,Sports,628.5408207896197,8.325,Occasional,7666.204,34,New
2025-01-26,Sports,936.2058449123647,60.614999999999995,Occasional,7097.4929999999995,20,New
2025-01-27,Home Decor,878.0154618272828,71.07000000000001,Regular,1237.236,40,New
2025-01-28,Toys,219.18315692932393,5.43,Regular,863.9410000000001,38,New
2025-01-29,Toys,213.8816035030229,71.64,Premium,1487.577,33,New
2025-01-30,Sports,645.7185167093902,39.195,Premium,7666.516,26,New
2025-01-31,Toys,428.1923126434083,22.47,Regular,7135.713000000001,26,New
2025-02-01,Sports,957.6366242079837,5.76,Premium,3138.2390000000005,44,New
2025-02-02,Sports,869.7334454403201,37.545,Premium,8338.148000000001,34,New
2025-02-03,Electronics,332.2524983540962,59.595,Occasional,10684.271,32,New
2025-02-04,Toys,261.8268237414386,53.025000000000006,Regular,665.119,28,New
2025-02-05,Home Decor,915.9551075769133,3.7649999999999997,Occasional,6540.937,27,New
2025-02-06,Sports,254.11419355931065,5.475,Regular,9001.421,25,New
2025-02-07,Electronics,788.9710030599833,30.21,Regular,3377.257,35,New
2025-02-08,Fashion,509.9888604611975,22.14,Occasional,4091.009,47,New
2025-02-09,Toys,796.04146300687,17.43,Premium,8027.526000000001,25,New
2025-02-10,Home Decor,103.09903153370983,21.075000000000003,Premium,11686.428,18,New
2025-02-11,Sports,698.4230293520541,60.255,Premium,10553.725,21,New
2025-02-12,Home Decor,457.1332837510026,69.69,Occasional,7634.887,31,New
2025-02-13,Toys,683.7764803532218,30.39,Premium,9527.960000000001,29,New
2025-02-14,Toys,199.1849212410041,67.965,Premium,4825.262,28,New
2025-02-15,Fashion,735.1755126974202,24.105,Occasional,8379.228000000001,25,New
2025-02-16,Electronics,985.7932909453597,35.730000000000004,Regular,6129.76,33,New
2025-02-17,Fashion,221.37286956330578,16.950000000000003,Premium,2574.4809999999998,23,New
2025-02-18,Home Decor,94.86718395664694,48.03,Regular,9161.373,32,New
2025-02-19,Sports,33.42585273458203,73.42500000000001,Occasional,7291.7,28,New
2025-02-20,Fashion,701.5546226577984,45.255,Occasional,4745.455,37,New
2025-02-21,Home Decor,718.6111483426666,26.835,Regular,11858.938,41,New
2025-02-22,Sports,624.0181120661574,48.585,Premium,399.425,34,New
2025-02-23,Home Decor,272.27261975083866,9.225000000000001,Occasional,4193.995,24,New
2025-02-24,Fashion,390.6614843205095,66.645,Premium,862.0690000000001,25,New
2025-02-25,Fashion,699.8448728249034,37.724999999999994,Occasional,9995.206,45,New
2025-02-26,Sports,582.9015299812692,33.705,Premium,9166.118,22,New
2025-02-27,Sports,1122.4477995498185,43.935,Premium,4394.507,20,New
2025-02-28,Electronics,165.7501565648675,46.86,Regular,8825.778,28,New
2025-03-01,Sports,790.263364264491,5.385,Premium,5225.714000000001,26,New
2025-03-02,Fashion,431.2035101554183,51.19500000000001,Premium,9862.983,36,New
2025-03-03,Home Decor,433.9439606041907,18.15,Occasional,5975.3460000000005,13,New
2025-03-04,Electronics,755.885749800163,53.550000000000004,Regular,5436.041,33,New
2025-03-05,Home Decor,808.1605280683399,61.69500000000001,Occasional,12159.979000000001,39,New
2025-03-06,Home Decor,1095.5809714910129,60.300000000000004,Premium,3358.81,32,New
2025-03-07,Sports,152.84315544341993,41.445,Regular,1680.159,30,New
2025-03-08,Electronics,135.262176345971,39.015,Occasional,7653.074,21,New
2025-03-09,Electronics,754.6220653464503,10.709999999999999,Occasional,12605.177000000001,34,New
2025-03-10,Toys,666.1725168771052,58.155,Premium,4992.793000000001,35,New
2025-03-11,Sports,276.42749406953317,20.355,Regular,928.408,27,New
2025-03-12,Toys,101.42851571306002,37.245,Regular,4496.856,24,New
2025-03-13,Fashion,92.39190613829686,21.315,Occasional,6641.336,37,New
2025-03-14,Electronics,937.4365416015319,10.035,Regular,2213.952,29,New
2025-03-15,Electronics,237.54326579424625,47.22,Regular,8599.773000000001,35,New
2025-03-16,Electronics,375.25945280123597,4.08,Regular,12971.036,38,New
2025-03-17,Sports,222.84653481242728,56.144999999999996,Premium,5943.886,28,New
2025-03-18,Electronics,423.120468254804,23.82,Regular,4695.353,29,New
2025-03-19,Toys,85.42236393626743,0.015,Premium,5287.061,37,New
2025-03-20,Fashion,522.1934038682494,38.339999999999996,Premium,1611.9350000000002,31,New
2025-03-21,Sports,89.08881590591588,3.51,Premium,11497.733,36,New
2025-03-22,Electronics,908.0706571442399,20.715,Occasional,5468.801,20,New
2025-03-23,Toys,286.2966321838026,53.025000000000006,Premium,5114.226000000001,31,New
2025-03-24,Home Decor,578.0126318547073,4.695,Occasional,8620.209,21,New
2025-03-25,Sports,987.6541047258953,62.955,Occasional,5818.969,42,New
2025-03-26,Electronics,764.1294604755452,0.28500000000000003,Premium,8472.763,31,New
2025-03-27,Toys,601.359868797557,18.509999999999998,Occasional,920.8160000000001,33,New
2025-03-28,Toys,340.00479866649977,55.574999999999996,Premium,10602.618,45,New
2025-03-29,Fashion,403.24782880886914,23.715,Occasional,12234.287,28,New
2025-03-30,Toys,702.9417491416126,7.635,Regular,8479.614,43,New
2025-03-31,Fashion,1022.9103656642595,27.015,Regular,12415.260000000002,26,New
2025-04-01,Sports,700.4630000354167,20.28,Premium,2078.934,32,New
2025-04-02,Electronics,523.1580698843499,63.21,Regular,6274.3460000000005,34,New
2025-04-03,Electronics,719.6980364092559,23.505,Premium,7875.2570000000005,36,New
2025-04-04,Fashion,452.21004771732817,59.175000000000004,Premium,7616.947,28,New
2025-04-05,Sports,67.78658840586846,66.885,Occasional,5296.811,33,New
2025-04-06,Toys,670.4726365662355,32.535000000000004,Occasional,4481.152,20,New
2025-04-07,Toys,901.1242065556539,68.25,Occasional,1762.228,30,New
2025-04-08,Fashion,198.03149718262128,28.305,Occasional,5171.725,33,New
2025-04-09,Home Decor,750.489011217154,72.30000000000001,Premium,2223.442,23,New
2025-04-10,Home Decor,188.42301395658393,6.6899999999999995,Regular,9581.286,21,New
2025-04-11,Sports,497.79470156819553,51.525000000000006,Premium,2817.659,27,New
2025-04-12,Toys,117.25877451505185,37.035000000000004,Regular,883.74,19,New
2025-04-13,Fashion,420.7045205403415,29.07,Occasional,7238.946,30,New
2025-04-14,Electronics,757.996387515022,47.46,Premium,7790.601000000001,40,New
2025-04-15,Fashion,331.2815657980171,52.785,Premium,11351.522,25,New
2025-04-16,Electronics,728.788558431653,0.33,Regular,7555.756,26,New
2025-04-17,Sports,885.4152031065474,12.524999999999999,Regular,4576.338000000001,21,New
2025-04-18,Sports,931.9013348014337,53.474999999999994,Occasional,10464.766,29,New
2025-04-19,Electronics,251.07878582769274,49.980000000000004,Regular,7083.388000000001,21,New
2025-04-20,Fashion,483.6955140258296,72.44999999999999,Premium,1150.3310000000001,39,New
2025-04-21,Home Decor,174.5249920347169,57.074999999999996,Premium,7412.496,35,New
2025-04-22,Fashion,1172.5457976696812,71.31,Regular,11816.194,36,New
2025-04-23,Sports,914.8246347698383,52.69500000000001,Occasional,5230.537,20,New
2025-04-24,Sports,615.3114681124448,22.35,Premium,3943.719,37,New
2025-04-25,Electronics,986.6012453354264,7.904999999999999,Regular,1976.455,33,New
2025-04-26,Home Decor,516.8454581784745,58.635000000000005,Occasional,2079.103,29,New
2025-04-27,Sports,647.6968339216745,48.315,Regular,5699.772,31,New
2025-04-28,Electronics,90.62786646006428,3.615,Premium,7796.398999999999,36,New
2025-04-29,Electronics,806.0239966646351,27.0,Regular,1167.517,24,New
2025-04-30,Fashion,153.3542448191386,71.76,Premium,12222.249,32,New
2025-05-01,Toys,874.5264067399494,37.53,Premium,9848.566,29,New
2025-05-02,Fashion,758.6634480231712,32.46,Regular,7679.854,21,New
2025-05-03,Sports,736.5361432942252,34.32,Regular,10792.002000000002,29,New
2025-05-04,Fashion,48.3709058603928,15.66,Regular,1162.005,40,New
2025-05-05,Toys,306.69300994631374,27.660000000000004,Premium,6266.91,41,New
2025-05-06,Home Decor,300.92607342724045,27.735,Premium,8239.296,34,New
2025-05-07,Sports,337.169486083967,3.93,Occasional,10794.758,33,New
2025-05-08,Electronics,105.66038464745507,57.57000000000001,Premium,10213.255000000001,28,New
2025-05-09,Electronics,983.2202415536533,31.244999999999997,Premium,3695.8869999999997,27,New
2025-05-10,Electronics,547.7263357631846,61.665,Premium,12239.123,23,New
2025-05-11,Home Decor,303.5081925510385,63.78,Occasional,1730.326,43,New
2025-05-12,Sports,423.42190759870346,15.899999999999999,Premium,11392.966,35,New
2025-05-13,Home Decor,442.900776461189,49.30499999999999,Premium,12626.003,22,New
2025-05-14,Toys,689.8812010374797,35.415,Occasional,2409.966,33,New
2025-05-15,Electronics,550.0475418284266,66.015,Regular,9422.985,27,New
2025-05-16,Electronics,891.0285395768703,16.185,Premium,648.479,34,New
2025-05-17,Home Decor,471.17613442648485,50.835,Occasional,5347.797,27,New
2025-05-18,Home Decor,1110.4173757325866,45.585,Regular,6774.56,33,New
2025-05-19,Home Decor,867.0560194849802,22.155,Premium,7602.907000000001,28,New
2025-05-20,Home Decor,234.192099675129,10.245000000000001,Regular,12175.514000000001,37,New
2025-05-21,Home Decor,1082.4051066329341,48.87,Occasional,8781.864,35,New
2025-05-22,Electronics,145.07977063626026,55.394999999999996,Premium,6324.045,46,New
2025-05-23,Fashion,842.7006925793845,23.669999999999998,Occasional,10550.514,21,New
2025-05-24,Sports,351.858622996696,48.36,Premium,12363.351,31,New
2025-05-25,Toys,795.6540076066752,29.64,Regular,413.985,28,New
2025-05-26,Fashion,932.3494905415117,53.489999999999995,Regular,12775.047999999999,28,New
2025-05-27,Home Decor,933.2470437361961,14.940000000000001,Regular,1238.5230000000001,29,New
2025-05-28,Toys,763.0080888418228,66.765,Regular,10611.159000000001,50,New
2025-05-29,Fashion,339.7100891535036,21.555,Premium,3737.9030000000002,28,New
2025-05-30,Fashion,95.98118454712434,27.585,Occasional,1831.154,35,New
2025-05-31,Toys,427.2571358604076,4.35,Occasional,5790.941,44,New
2025-06-01,Fashion,186.7510101911017,8.370000000000001,Occasional,8417.721,16,New
2025-06-02,Sports,736.6255235969672,38.685,Occasional,5032.8460000000005,34,New
2025-06-03,Home Decor,418.2146521370286,20.07,Occasional,832.2600000000001,16,New
2025-06-04,Toys,969.1769715218555,62.655,Premium,7845.071,41,New
2025-06-05,Toys,717.815732513648,1.095,Premium,11743.927000000001,33,New
2025-06-06,Fashion,962.5253267709352,28.424999999999997,Regular,5061.979,25,New
2025-06-07,Electronics,160.73394252867473,25.305,Premium,2914.197,34,New
2025-06-08,Home Decor,964.9758080417026,1.455,Regular,5825.976000000001,30,New
2025-06-09,Toys,1055.0137657896057,9.33,Regular,752.427,38,New
2025-06-10,Toys,459.5648439877121,31.02,Occasional,10689.679,30,New
2025-06-11,Fashion,563.8711890176079,36.96,Regular,10765.001,29,New
2025-06-12,Fashion,831.1417499441523,30.315,Premium,7697.56,22,New
2025-06-13,Sports,197.1367742875105,39.825,Regular,4674.436,40,New
2025-06-14,Sports,601.7596505648478,44.64,Occasional,10423.218,23,New
2025-06-15,Fashion,413.80577735107266,0.75,Regular,7268.82,31,New
2025-06-16,Toys,160.62095598283884,34.8,Regular,10759.749,45,New
2025-06-17,Electronics,348.5572135140664,72.255,Occasional,8256.872,32,New
2025-06-18,Home Decor,71.06729691086962,38.925,Premium,10225.293,29,New
2025-06-19,Home Decor,32.58332212529364,50.82000000000001,Occasional,7833.501000000001,39,New
2025-06-20,Toys,159.2638107483827,23.384999999999998,Occasional,5460.0,30,New
2025-06-21,Sports,955.6756919870671,58.050000000000004,Regular,12458.758,30,New
